account_id,district_id,frequency,date
2480,35,POPLATEKMESICNE,970907
2444,76,POPLATEKMESICNE,970907
3516,36,POPLATEKTYDNE,970907
1303,23,POPLATEKMESICNE,970908
783,1,POPLATEKMESICNE,970908
1729,53,POPLATEKMESICNE,970908
1790,70,POPLATEKMESICNE,970908
2351,74,POPLATEKMESICNE,970908
2997,40,POPLATEKMESICNE,970909
10650,76,POPLATEKMESICNE,970909
2684,7,POPLATEKMESICNE,970910
2459,55,POPLATEKMESICNE,970910
1240,1,POPLATEKMESICNE,970911
1783,70,POPLATEKMESICNE,970911
7156,71,POPLATEKMESICNE,970911
1085,42,POPLATEKMESICNE,970911
677,70,POPLATEKMESICNE,970913
6505,7,POPLATEKMESICNE,970913
402,68,POPLATEKMESICNE,970914
9156,18,POPLATEKMESICNE,970914
3987,25,POPLATEKMESICNE,970914
3852,20,POPLATEKMESICNE,970914
384,24,POPLATEKTYDNE,970914
1946,46,POPLATEKMESICNE,970916
3603,3,POPLATEKMESICNE,970917
1872,61,POPLATEKMESICNE,970917
3671,21,POPLATEKMESICNE,970917
735,70,POPLATEKMESICNE,970917
3274,76,POPLATEKMESICNE,970917
5870,75,POPLATEKMESICNE,970917
5283,15,POPLATEKMESICNE,970918
1438,23,POPLATEKTYDNE,970918
328,1,POPLATEKMESICNE,970918
118,68,POPLATEKMESICNE,970918
387,72,POPLATEKMESICNE,970919
3300,71,POPLATEKMESICNE,970919
3657,62,POPLATEKMESICNE,970919
823,71,POPLATEKMESICNE,970919
1876,1,POPLATEKMESICNE,970920
2765,69,POPLATEKMESICNE,970920
3463,38,POPLATEKMESICNE,970921
3103,1,POPLATEKPOOBRATU,970921
1101,4,POPLATEKMESICNE,970922
179,1,POPLATEKTYDNE,970922
3610,1,POPLATEKMESICNE,970922
1814,17,POPLATEKMESICNE,970923
1718,71,POPLATEKMESICNE,970923
16,12,POPLATEKMESICNE,970923
4616,1,POPLATEKMESICNE,970924
3757,64,POPLATEKMESICNE,970924
2942,44,POPLATEKMESICNE,970924
89,68,POPLATEKMESICNE,970925
3106,12,POPLATEKTYDNE,970926
2312,65,POPLATEKMESICNE,970926
177,1,POPLATEKMESICNE,970926
4128,64,POPLATEKMESICNE,970926
2846,1,POPLATEKMESICNE,970927
1443,54,POPLATEKMESICNE,970927
1992,48,POPLATEKMESICNE,970927
755,38,POPLATEKMESICNE,970927
7274,11,POPLATEKMESICNE,970928
3383,29,POPLATEKMESICNE,970928
2461,1,POPLATEKMESICNE,970928
3916,8,POPLATEKMESICNE,970928
2745,60,POPLATEKMESICNE,970928
10152,34,POPLATEKMESICNE,970928
2007,45,POPLATEKMESICNE,970929
1064,70,POPLATEKMESICNE,970929
2370,51,POPLATEKMESICNE,971001
1379,47,POPLATEKMESICNE,971001
1313,45,POPLATEKMESICNE,971001
129,74,POPLATEKMESICNE,971001
6866,14,POPLATEKMESICNE,971002
4132,36,POPLATEKMESICNE,971002
2136,75,POPLATEKMESICNE,971002
2036,70,POPLATEKMESICNE,971003
3401,38,POPLATEKTYDNE,971004
1596,70,POPLATEKMESICNE,971005
4116,6,POPLATEKMESICNE,971005
3342,59,POPLATEKMESICNE,971006
2715,42,POPLATEKMESICNE,971006
4143,55,POPLATEKMESICNE,971007
2133,11,POPLATEKMESICNE,971007
2069,72,POPLATEKMESICNE,971008
205,1,POPLATEKMESICNE,971008
1150,29,POPLATEKMESICNE,971008
1608,26,POPLATEKMESICNE,971008
1494,1,POPLATEKMESICNE,971008
2272,48,POPLATEKMESICNE,971008
2634,45,POPLATEKMESICNE,971008
745,43,POPLATEKMESICNE,971009
3813,1,POPLATEKMESICNE,971009
1342,9,POPLATEKMESICNE,971009
121,55,POPLATEKMESICNE,971011
1727,9,POPLATEKMESICNE,971011
2097,46,POPLATEKMESICNE,971011
133,64,POPLATEKTYDNE,971011
2897,51,POPLATEKMESICNE,971011
5708,64,POPLATEKTYDNE,971012
7049,69,POPLATEKMESICNE,971012
1279,28,POPLATEKMESICNE,971013
502,1,POPLATEKMESICNE,971013
1506,51,POPLATEKMESICNE,971013
2231,2,POPLATEKMESICNE,971014
966,15,POPLATEKMESICNE,971014
1968,16,POPLATEKTYDNE,971014
2879,15,POPLATEKMESICNE,971014
3023,35,POPLATEKMESICNE,971014
3561,33,POPLATEKMESICNE,971015
1807,21,POPLATEKMESICNE,971015
11327,7,POPLATEKMESICNE,971015
2053,5,POPLATEKMESICNE,971016
550,24,POPLATEKMESICNE,971017
3324,3,POPLATEKMESICNE,971017
1061,44,POPLATEKMESICNE,971017
2215,48,POPLATEKMESICNE,971017
961,1,POPLATEKMESICNE,971018
2579,24,POPLATEKMESICNE,971018
3919,34,POPLATEKMESICNE,971018
3875,44,POPLATEKMESICNE,971018
2311,28,POPLATEKMESICNE,971019
2556,46,POPLATEKMESICNE,971019
1615,1,POPLATEKMESICNE,971020
2910,68,POPLATEKMESICNE,971021
2756,24,POPLATEKMESICNE,971021
1572,72,POPLATEKMESICNE,971021
3857,54,POPLATEKMESICNE,971022
156,64,POPLATEKMESICNE,971022
3922,68,POPLATEKMESICNE,971022
1209,23,POPLATEKMESICNE,971023
2371,15,POPLATEKTYDNE,971023
852,57,POPLATEKMESICNE,971023
2152,22,POPLATEKMESICNE,971023
398,69,POPLATEKMESICNE,971024
2174,18,POPLATEKMESICNE,971024
3705,20,POPLATEKMESICNE,971024
1172,6,POPLATEKMESICNE,971025
876,4,POPLATEKMESICNE,971026
2413,33,POPLATEKMESICNE,971027
3963,9,POPLATEKMESICNE,971027
643,64,POPLATEKMESICNE,971028
1340,52,POPLATEKMESICNE,971028
2703,61,POPLATEKMESICNE,971028
671,60,POPLATEKMESICNE,971029
782,42,POPLATEKMESICNE,971030
2784,40,POPLATEKMESICNE,971030
1703,72,POPLATEKMESICNE,971102
3598,76,POPLATEKMESICNE,971102
639,1,POPLATEKMESICNE,971103
3325,11,POPLATEKMESICNE,971103
10613,55,POPLATEKMESICNE,971104
606,75,POPLATEKMESICNE,971104
9227,51,POPLATEKMESICNE,971104
1723,70,POPLATEKMESICNE,971104
3404,33,POPLATEKMESICNE,971104
1657,12,POPLATEKMESICNE,971104
3395,16,POPLATEKMESICNE,971105
2296,29,POPLATEKMESICNE,971105
644,4,POPLATEKMESICNE,971106
2402,18,POPLATEKMESICNE,971106
2391,2,POPLATEKMESICNE,971107
1140,49,POPLATEKMESICNE,971107
952,41,POPLATEKMESICNE,971109
696,54,POPLATEKMESICNE,971109
2998,21,POPLATEKMESICNE,971109
867,60,POPLATEKMESICNE,971109
1208,4,POPLATEKMESICNE,971109
3423,11,POPLATEKMESICNE,971110
2831,1,POPLATEKMESICNE,971110
2211,61,POPLATEKPOOBRATU,971110
3360,71,POPLATEKMESICNE,971110
1245,68,POPLATEKMESICNE,971112
1348,55,POPLATEKMESICNE,971112
2920,73,POPLATEKMESICNE,971113
566,8,POPLATEKMESICNE,971113
2658,27,POPLATEKMESICNE,971114
2721,74,POPLATEKMESICNE,971114
1833,54,POPLATEKMESICNE,971115
2221,58,POPLATEKMESICNE,971115
149,43,POPLATEKMESICNE,971116
3082,33,POPLATEKMESICNE,971116
3156,1,POPLATEKPOOBRATU,971116
2438,71,POPLATEKMESICNE,971116
2693,17,POPLATEKMESICNE,971117
1866,4,POPLATEKMESICNE,971117
3365,11,POPLATEKMESICNE,971118
3382,23,POPLATEKTYDNE,971120
2125,43,POPLATEKTYDNE,971120
3396,1,POPLATEKMESICNE,971120
3105,37,POPLATEKMESICNE,971121
2162,50,POPLATEKMESICNE,971121
1125,1,POPLATEKTYDNE,971121
2979,10,POPLATEKMESICNE,971122
2850,57,POPLATEKMESICNE,971122
2832,12,POPLATEKMESICNE,971122
3102,33,POPLATEKMESICNE,971123
295,66,POPLATEKMESICNE,971123
1523,52,POPLATEKPOOBRATU,971124
215,31,POPLATEKMESICNE,971125
421,75,POPLATEKMESICNE,971127
3715,74,POPLATEKMESICNE,971127
934,9,POPLATEKMESICNE,971127
3333,44,POPLATEKMESICNE,971127
1798,46,POPLATEKMESICNE,971128
10005,64,POPLATEKMESICNE,971129
4386,51,POPLATEKTYDNE,971129
1868,16,POPLATEKTYDNE,971129
232,45,POPLATEKMESICNE,971129
298,35,POPLATEKMESICNE,971202
1717,67,POPLATEKMESICNE,971202
1960,31,POPLATEKMESICNE,971204
1049,18,POPLATEKMESICNE,971204
2918,15,POPLATEKPOOBRATU,971205
4140,28,POPLATEKMESICNE,971205
21,54,POPLATEKMESICNE,971206
1650,39,POPLATEKMESICNE,971206
800,11,POPLATEKMESICNE,971206
3415,75,POPLATEKMESICNE,971206
3722,76,POPLATEKMESICNE,971207
736,75,POPLATEKMESICNE,971207
2787,1,POPLATEKMESICNE,971207
673,31,POPLATEKMESICNE,971208
3406,53,POPLATEKMESICNE,971208
2796,5,POPLATEKTYDNE,971208
2775,30,POPLATEKMESICNE,971208
276,38,POPLATEKMESICNE,971208
315,45,POPLATEKMESICNE,971208
1072,65,POPLATEKMESICNE,971209
1156,59,POPLATEKMESICNE,971209
3836,68,POPLATEKMESICNE,971209
3013,73,POPLATEKMESICNE,971209
3033,69,POPLATEKMESICNE,971210
3174,65,POPLATEKMESICNE,971210
134,34,POPLATEKMESICNE,971210
1229,46,POPLATEKMESICNE,971210
3209,45,POPLATEKMESICNE,971210
2820,36,POPLATEKMESICNE,971211
938,70,POPLATEKMESICNE,971213
3501,36,POPLATEKMESICNE,971213
3616,50,POPLATEKMESICNE,971215
3911,32,POPLATEKMESICNE,971216
3992,43,POPLATEKMESICNE,971216
579,1,POPLATEKMESICNE,971216
2892,64,POPLATEKMESICNE,971216
1186,64,POPLATEKMESICNE,971217
2440,19,POPLATEKMESICNE,971218
2791,25,POPLATEKMESICNE,971219
3169,19,POPLATEKMESICNE,971219
2049,67,POPLATEKMESICNE,971219
758,51,POPLATEKMESICNE,971219
1177,27,POPLATEKMESICNE,971220
246,65,POPLATEKMESICNE,971220
1171,18,POPLATEKMESICNE,971220
3187,59,POPLATEKMESICNE,971220
3385,1,POPLATEKMESICNE,971221
703,54,POPLATEKMESICNE,971221
1318,56,POPLATEKMESICNE,971222
889,43,POPLATEKMESICNE,971222
4332,74,POPLATEKMESICNE,971223
564,5,POPLATEKMESICNE,971223
3934,6,POPLATEKMESICNE,971223
1983,54,POPLATEKMESICNE,971225
727,35,POPLATEKMESICNE,971225
3048,74,POPLATEKTYDNE,971226
3025,25,POPLATEKMESICNE,971227
906,59,POPLATEKMESICNE,971227
845,14,POPLATEKMESICNE,971227
124,55,POPLATEKMESICNE,971228
3958,59,POPLATEKMESICNE,971228
777,30,POPLATEKMESICNE,971228
1573,63,POPLATEKMESICNE,971229
3276,1,POPLATEKMESICNE,971229
